node_id,test_id,pack_id,ra_id,ecl,selected_by,threshold,hfn1,sfn1,sf1,hfn2,sfn2,sf2,subcarrier_ind_nsc,pusch_start_subframe,modulation_coding_scheme_tbs,repetition_number,subcarrier_space,modulation_coding_scheme_imcs,modulation_coding_scheme_itbs,modulation_coding_scheme_qm,subcarrier_ind_isc,subcarrier_ind_len,resource_unit_number,result,expected_rapid
C06,1502,36,1,1,2,"[64466, 64366]",318,582,4,318,586,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),38
C06,1503,6,1,2,2,"[64426, 64326]",411,12,8,411,30,7,16,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,4,1,1,0(LL1_STORE_RAR_SUCCESS),0
C06,1503,6,2,2,2,"[64426, 64326]",411,524,8,411,542,7,16,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,4,1,1,0(LL1_STORE_RAR_SUCCESS),4
C06,1503,24,1,1,2,"[64466, 64366]",573,646,4,573,650,8,16,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,4,1,1,0(LL1_STORE_RAR_SUCCESS),10
C06,1503,24,2,1,2,"[64466, 64366]",573,710,4,573,714,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),46
C06,1503,24,3,2,2,"[64466, 64366]",573,716,8,573,734,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),44
C06,1504,20,1,1,2,"[64466, 64366]",745,774,4,745,778,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),41
C06,1505,6,1,2,2,"[64466, 64366]",816,454,4,816,458,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),44
C07,1505,16,1,2,2,"[64446, 64346]",779,838,4,779,842,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),35
C07,1505,16,2,2,2,"[64446, 64346]",779,902,4,779,906,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),37
C07,1505,20,1,2,2,"[64446, 64346]",809,332,8,809,350,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),38
C07,1506,6,1,1,2,"[64446, 64346]",901,6,4,901,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C07,1506,6,2,2,2,"[64446, 64346]",901,134,4,901,138,8,2048,16,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),20
C07,1506,6,3,1,2,"[64446, 64346]",901,390,4,901,394,8,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),28
C07,1506,20,1,1,2,"[64446, 64346]",987,966,4,987,970,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),27
C07,1506,36,1,1,2,"[64446, 64346]",64,454,4,64,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
C08,1501,22,1,2,2,"[64446, 64346]",39,460,8,39,478,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),45
C08,1502,10,1,1,2,"[64446, 64346]",159,454,4,159,458,8,128,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,7,1,4,0(LL1_STORE_RAR_SUCCESS),18
C08,1502,10,2,2,2,"[64446, 64346]",159,518,4,159,522,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),19
C08,1502,18,1,2,2,"[64446, 64346]",214,12,8,214,30,7,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),19
C08,1503,7,1,2,2,"[64446, 64346]",411,204,8,411,222,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),24
C08,1503,7,2,2,2,"[64446, 64346]",413,460,8,413,478,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),29
D04,21801,16,1,1,2,"[64496, 64396]",210,134,4,210,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),41
D04,21801,16,2,1,2,"[64496, 64396]",210,198,4,210,202,8,32,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,5,1,3,0(LL1_STORE_RAR_SUCCESS),37
D04,21801,16,3,1,2,"[64496, 64396]",210,390,4,210,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),43
D04,21801,18,1,1,2,"[64496, 64396]",230,70,4,230,74,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),47
D04,21802,2,1,1,2,"[64496, 64396]",469,134,4,469,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),24
D04,21802,6,1,1,2,"[64496, 64396]",505,390,4,505,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
D04,21802,8,1,1,2,"[64496, 64396]",522,774,4,522,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
D04,21802,10,1,1,2,"[64496, 64396]",541,134,4,541,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D04,21802,12,1,1,2,"[64496, 64396]",560,902,4,560,906,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D04,21802,16,1,1,2,"[64496, 64396]",593,774,4,593,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D04,21802,16,2,1,2,"[64496, 64396]",595,838,4,595,842,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D04,21802,18,1,1,2,"[64496, 64396]",613,134,4,613,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
D04,21802,20,1,1,2,"[64496, 64396]",630,454,4,630,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),30
D04,21802,24,1,1,2,"[64496, 64396]",667,454,4,667,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),35
D04,21802,26,1,1,2,"[64496, 64396]",684,646,4,684,650,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),27
D04,21802,28,1,1,2,"[64496, 64396]",702,134,4,702,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
D04,21802,30,1,1,2,"[64496, 64396]",719,454,4,719,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),33
D04,21901,18,1,0,2,"[64426, 64326]",476,640,8,476,641,9,16,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,4,1,3,0(LL1_STORE_RAR_SUCCESS),23
D04,21901,18,2,0,2,"[64426, 64326]",476,800,8,476,801,9,16,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,4,1,1,0(LL1_STORE_RAR_SUCCESS),20
D04,21902,2,1,1,2,"[64496, 64396]",686,6,4,686,10,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),46
D04,21902,4,1,1,2,"[64496, 64396]",703,774,4,703,778,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),37
D04,21902,6,1,1,2,"[64496, 64396]",722,646,4,722,650,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),37
D04,21902,8,1,1,2,"[64496, 64396]",740,134,4,740,138,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),43
D04,21902,10,1,1,2,"[64496, 64396]",757,582,4,757,586,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),41
D04,21902,12,1,1,2,"[64496, 64396]",773,326,4,773,330,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),46
D04,21902,12,2,1,2,"[64496, 64396]",773,390,4,773,394,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
D04,21902,12,3,1,2,"[64496, 64396]",773,518,4,773,522,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
D04,21902,14,1,1,2,"[64496, 64396]",793,262,4,793,266,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
D04,21902,16,1,1,2,"[64496, 64396]",808,640,8,808,641,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),46
D04,21902,18,1,1,2,"[64496, 64396]",828,390,4,828,394,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),39
D04,21902,20,1,1,2,"[64496, 64396]",845,774,4,845,778,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),42
D04,21902,22,1,1,2,"[64496, 64396]",863,582,4,863,586,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),41
D04,21902,24,1,1,2,"[64496, 64396]",881,326,4,881,330,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),42
D04,21902,28,1,1,2,"[64496, 64396]",913,70,4,913,74,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),37
D04,21902,30,1,1,2,"[64496, 64396]",930,774,4,930,778,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
D10,21802,12,1,1,2,"[64496, 64396]",202,838,4,202,842,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),42
D10,21803,2,1,1,2,"[64496, 64396]",453,774,4,453,778,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),29
D10,21803,10,1,1,2,"[64496, 64396]",512,966,4,512,970,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),41
D10,21803,14,1,1,2,"[64496, 64396]",547,326,4,547,330,8,1,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,0,1,3,0(LL1_STORE_RAR_SUCCESS),24
D10,21803,16,1,1,2,"[64496, 64396]",565,454,4,565,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),31
D10,21803,22,1,1,2,"[64496, 64396]",618,646,4,618,650,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
D10,21803,26,1,1,2,"[64496, 64396]",656,774,4,656,778,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
D10,21803,30,1,1,2,"[64496, 64396]",693,70,4,693,74,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
D10,21901,6,1,1,2,"[64496, 64396]",365,646,4,365,650,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),45
D10,21901,6,2,1,2,"[64496, 64396]",365,710,4,365,714,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),39
D10,21901,6,3,1,2,"[64496, 64396]",365,838,4,365,842,8,64,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,6,1,3,0(LL1_STORE_RAR_SUCCESS),42
D10,21901,10,1,1,2,"[64496, 64396]",404,198,4,404,202,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
D10,21901,24,1,1,2,"[64496, 64396]",522,390,4,522,394,8,128,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
D10,21901,26,1,1,2,"[64496, 64396]",544,6,4,544,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),24
D10,21901,28,1,1,2,"[64496, 64396]",560,838,4,560,842,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
D10,21901,30,1,1,2,"[64496, 64396]",582,134,4,582,138,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),32
D10,21902,5,1,1,2,"[64496, 64396]",706,6,4,706,10,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),28
D10,21902,5,2,1,2,"[64496, 64396]",706,70,4,706,74,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),34
D10,21902,7,1,1,2,"[64496, 64396]",725,390,4,725,394,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D10,21902,7,2,1,2,"[64496, 64396]",725,454,4,725,458,8,2048,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),33
D10,21902,11,1,1,2,"[64426, 64326]",758,838,4,758,842,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),28
D10,21902,11,2,0,2,"[64426, 64326]",759,70,4,759,74,8,1024,12,88,2,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,10,1,3,0(LL1_STORE_RAR_SUCCESS),24
D09,22001,2,1,2,2,"[64476, 64376]",188,780,8,188,798,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),33
D09,22001,4,1,2,2,"[64476, 64376]",207,460,8,207,478,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),23
D09,22001,6,1,2,2,"[64476, 64376]",226,268,8,226,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),30
D09,22001,8,1,2,2,"[64476, 64376]",244,332,8,244,350,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),41
D09,22001,10,1,2,2,"[64476, 64376]",265,460,8,265,478,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),40
D09,22001,12,1,2,2,"[64476, 64376]",283,780,8,283,798,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
D09,22001,14,1,2,2,"[64476, 64376]",302,652,8,302,670,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),39
D09,22001,16,1,2,2,"[64476, 64376]",321,396,8,321,414,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),33
D09,22001,18,1,2,2,"[64476, 64376]",340,204,8,340,222,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),26
D09,22001,20,1,2,2,"[64476, 64376]",359,396,8,359,414,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
D09,22001,22,1,2,2,"[64476, 64376]",378,204,8,378,222,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),43
D09,22001,24,1,2,2,"[64476, 64376]",396,972,8,396,990,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),29
D09,22001,26,1,2,2,"[64476, 64376]",415,396,8,415,414,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),18
D09,22001,28,1,1,2,"[64476, 64376]",434,134,4,434,138,8,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),42
D09,22001,30,1,2,2,"[64476, 64376]",452,12,8,452,30,7,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
D09,22002,2,1,1,2,"[64476, 64376]",18,838,4,18,842,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),35
D09,22002,4,1,1,2,"[64476, 64376]",36,838,4,36,842,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),28
D09,22002,6,1,1,2,"[64476, 64376]",54,774,4,54,778,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),27
D09,22002,8,1,1,2,"[64476, 64376]",72,774,4,72,778,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
D09,22002,10,1,1,2,"[64476, 64376]",90,774,4,90,778,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),25
D09,22002,12,1,1,2,"[64476, 64376]",108,774,4,108,778,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),47
D09,22002,14,1,1,2,"[64476, 64376]",126,326,4,126,330,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D09,22002,18,1,1,2,"[64476, 64376]",162,262,4,162,266,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),24
D09,22002,20,1,1,2,"[64476, 64376]",180,262,4,180,266,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),31
D09,22002,22,1,1,2,"[64476, 64376]",198,262,4,198,266,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),24
D09,22002,24,1,1,2,"[64476, 64376]",216,198,4,216,202,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),43
D09,22002,26,1,1,2,"[64476, 64376]",233,838,4,233,842,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),44
D09,22002,28,1,1,2,"[64476, 64376]",249,838,4,249,842,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),45
D09,22002,30,1,1,2,"[64476, 64376]",269,390,4,269,394,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),47
D09,22003,2,1,2,2,"[64476, 64376]",871,908,8,871,926,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),33
D09,22003,4,1,2,2,"[64476, 64376]",890,972,8,890,990,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),32
D09,22003,6,1,2,2,"[64476, 64376]",910,268,8,910,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),26
D09,22003,8,1,2,2,"[64476, 64376]",929,268,8,929,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),29
D09,22003,10,1,2,2,"[64476, 64376]",949,268,8,949,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),28
D09,22003,12,1,2,2,"[64476, 64376]",968,268,8,968,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),34
D09,22003,14,1,2,2,"[64476, 64376]",987,588,8,987,606,7,1024,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,10,1,4,0(LL1_STORE_RAR_SUCCESS),29
D09,22003,16,1,2,2,"[64476, 64376]",1007,972,8,1007,990,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),27
D09,22003,18,1,2,2,"[64476, 64376]",1,460,8,1,478,7,512,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,9,1,4,0(LL1_STORE_RAR_SUCCESS),22
D09,22003,20,1,2,2,"[64476, 64376]",21,652,8,21,670,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),28
D09,22003,22,1,2,2,"[64476, 64376]",40,396,8,40,414,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),34
D09,22003,24,1,2,2,"[64476, 64376]",60,460,8,60,478,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),27
D09,22003,26,1,2,2,"[64476, 64376]",79,844,8,79,862,7,1024,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,10,1,4,0(LL1_STORE_RAR_SUCCESS),29
D09,22003,28,1,2,2,"[64476, 64376]",98,268,8,98,286,7,16,12,88,32,1(SUBCARRIER_SPACE_15_KHZ),0,0,1,4,1,4,0(LL1_STORE_RAR_SUCCESS),26
D03,21601,1,1,1,2,"[64476, 64376]",877,6,4,877,10,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),36
D03,21601,3,1,0,2,"[64476, 64376]",894,704,8,894,705,9,1,12,88,1,1(SUBCARRIER_SPACE_15_KHZ),2,0,2,0,1,1,0(LL1_STORE_RAR_SUCCESS),46
D03,21601,7,1,1,2,"[64476, 64376]",930,454,4,930,458,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),30
D03,21601,9,1,1,2,"[64476, 64376]",948,198,4,948,202,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),45
D03,21601,11,1,1,2,"[64476, 64376]",965,838,4,965,842,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),38
D03,21601,13,1,1,2,"[64476, 64376]",983,518,4,983,522,8,128,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,7,1,3,0(LL1_STORE_RAR_SUCCESS),47
D03,21601,15,1,1,2,"[64476, 64376]",1001,646,4,1001,650,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),29
D03,21601,17,1,1,2,"[64476, 64376]",1019,774,4,1019,778,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),27
D03,21601,19,1,1,2,"[64476, 64376]",13,774,4,13,778,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),26
D03,21601,21,1,1,2,"[64476, 64376]",31,454,4,31,458,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),27
D03,21601,23,1,1,2,"[64476, 64376]",49,582,4,49,586,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),34
D03,21601,25,1,1,2,"[64476, 64376]",68,70,4,68,74,8,2048,12,88,4,1(SUBCARRIER_SPACE_15_KHZ),1,0,2,11,1,3,0(LL1_STORE_RAR_SUCCESS),35
